SL No,Airline,AirlineID,Source,SourceID,Target,TargetID,A,B,C,Source_Country,Target_Country
3397,9C,15999,IBR,2281,PVG,3406,,0,320,Japan,China
3398,9C,15999,JIQ,8781,KMG,3382,,0,320,#N/A,China
3399,9C,15999,JIQ,8781,SHA,3391,,0,320,#N/A,China
3401,9C,15999,KHH,2264,PVG,3406,,0,320,Taiwan,China
3402,9C,15999,KIX,3992,PVG,3406,,0,320,Japan,China
3417,9C,15999,MFM,3121,PVG,3406,,0,320,Macau,China
3449,9C,15999,REP,3035,PVG,3406,,0,320,Cambodia,China
3501,9C,15999,TAK,2337,PVG,3406,,0,320,Japan,China
3503,9C,15999,TPE,2276,PVG,3406,,0,320,Taiwan,China
3504,9C,15999,TPE,2276,SJW,6347,,0,320,Taiwan,China
3921,9W,3000,BLR,3131,KUL,3304,Y,0,738,India,Malaysia
3958,9W,3000,BOM,2997,KUL,3304,Y,0,772,India,Malaysia
3971,9W,3000,BOM,2997,SIN,3316,,0,73H,India,Singapore
4037,9W,3000,DEL,3093,KUL,3304,Y,0,333 738,India,Malaysia
4044,9W,3000,DEL,3093,SIN,3316,,0,73H,India,Singapore
4124,9W,3000,MAA,3144,KUL,3304,Y,0,738,India,Malaysia
4125,9W,3000,MAA,3144,SIN,3316,,0,73H,India,Singapore
4690,AA,24,BKK,3885,KUL,3304,,0,737,Thailand,Malaysia
4789,AA,24,CDG,1382,KUL,3304,,0,380,France,Malaysia
5369,AA,24,FRA,340,KUL,3304,,0,777,Germany,Malaysia
5666,AA,24,LAX,3484,PVG,3406,,0,777,United States,China
5778,AA,24,LHR,507,KUL,3304,,0,380,United Kingdom,Malaysia
6116,AA,24,NRT,2279,KUL,3304,,0,763,Japan,Malaysia
6123,AA,24,NRT,2279,SIN,3316,,0,763,Japan,Singapore
6236,AA,24,ORD,3830,PEK,3364,,0,777,United States,China
6242,AA,24,ORD,3830,PVG,3406,,0,777,United States,China
6685,AA,24,SEA,3577,PEK,3364,Y,0,787,United States,China
6971,AB,214,AUH,2179,PEK,3364,Y,0,332,United Arab Emirates,China
6972,AB,214,AUH,2179,SIN,3316,Y,0,332,United Arab Emirates,Singapore
6997,AB,214,BNE,3320,SIN,3316,Y,0,332,Australia,Singapore
7642,AB,214,TXL,351,PEK,3364,Y,0,330,Germany,China
8193,AC,330,YVR,156,PEK,3364,,0,77W 330,Canada,China
8194,AC,330,YVR,156,PVG,3406,,0,763,Canada,China
8377,AC,330,YYZ,193,PEK,3364,,0,77W,Canada,China
8384,AC,330,YYZ,193,PVG,3406,,0,77L,Canada,China
8846,AE,3392,KHH,2264,CSX,3371,Y,0,333,Taiwan,China
8847,AE,3392,KHH,2264,HGH,3386,Y,0,333,Taiwan,China
8850,AE,3392,KHH,2264,XMN,3383,,0,E90,Taiwan,China
8861,AE,3392,RMQ,2268,CGO,3375,,0,E90,Taiwan,China
8863,AE,3392,RMQ,2268,HGH,3386,,0,E90,Taiwan,China
8866,AE,3392,RMQ,2268,MXZ,6354,,0,E90,Taiwan,China
8868,AE,3392,RMQ,2268,NGB,3387,,0,E90,Taiwan,China
8873,AE,3392,TPE,2276,CGO,3375,Y,0,738 333,Taiwan,China
8874,AE,3392,TPE,2276,CSX,3371,Y,0,320 738 333,Taiwan,China
8875,AE,3392,TPE,2276,LJG,4033,,0,738,Taiwan,China
8876,AE,3392,TPE,2276,NGB,3387,Y,0,320 333 343,Taiwan,China
8877,AE,3392,TPE,2276,NKG,3388,Y,0,320 321 744,Taiwan,China
8878,AE,3392,TPE,2276,SHE,4144,Y,0,320 333,Taiwan,China
8879,AE,3392,TPE,2276,XMN,3383,Y,0,343 738 333,Taiwan,China
8880,AE,3392,TPE,2276,YNZ,6393,Y,0,738,Taiwan,China
8881,AE,3392,TSA,2275,FOC,3385,,0,738,Taiwan,China
8885,AE,3392,TSA,2275,WNZ,6392,Y,0,738,Taiwan,China
8922,AF,137,AMS,580,KUL,3304,Y,0,772,Netherlands,Malaysia
9214,AF,137,CDG,1382,CAN,3370,,0,772,France,China
9262,AF,137,CDG,1382,KUL,3304,,0,772,France,Malaysia
9302,AF,137,CDG,1382,PEK,3364,,0,772 77W,France,China
9310,AF,137,CDG,1382,PVG,3406,,0,77W 388 772,France,China
9320,AF,137,CDG,1382,SIN,3316,,0,77W,France,Singapore
9340,AF,137,CDG,1382,WUH,3376,,0,332,France,China
9712,AF,137,NBS,8826,SHE,4144,Y,0,320,#N/A,China
9925,AF,137,TPE,2276,MNL,2397,Y,0,777,Taiwan,Philippines
10014,AH,794,ALG,210,PEK,3364,,0,330,Algeria,China
10209,AI,218,BKK,3885,SIN,3316,Y,0,772,Thailand,Singapore
10286,AI,218,CCU,3043,SIN,3316,Y,0,333,India,Singapore
10360,AI,218,DEL,3093,PVG,3406,,0,788,India,China
10362,AI,218,DEL,3093,SIN,3316,,0,788,India,Singapore
10403,AI,218,HKG,3077,SIN,3316,Y,0,77W,Hong Kong,Singapore
10407,AI,218,ICN,3930,SIN,3316,Y,0,77W,South Korea,Singapore
10483,AI,218,MAA,3144,SIN,3316,,0,332,India,Singapore
10500,AI,218,NRT,2279,SIN,3316,Y,0,388,Japan,Singapore
10570,AK,576,BLR,3131,KUL,3304,,0,320,India,Malaysia
10575,AK,576,BWN,3272,KUL,3304,,0,320,Brunei,Malaysia
10578,AK,576,CCU,3043,KUL,3304,,0,320,India,Malaysia
10581,AK,576,CNX,3931,KUL,3304,,0,320,Thailand,Malaysia
10582,AK,576,COK,3136,KUL,3304,,0,320,India,Malaysia
10583,AK,576,DMK,3157,KUL,3304,,0,320,Thailand,Malaysia
10585,AK,576,HAN,3199,KUL,3304,,0,320,Vietnam,Malaysia
10586,AK,576,HDY,3181,KUL,3304,,0,320,Thailand,Malaysia
10588,AK,576,HKG,3077,BKI,3269,,0,320,Hong Kong,Malaysia
10589,AK,576,HKG,3077,KUL,3304,,0,320,Hong Kong,Malaysia
10590,AK,576,HKT,3179,KUL,3304,,0,320,Thailand,Malaysia
10605,AK,576,KBV,3174,KUL,3304,,0,320,Thailand,Malaysia
10680,AK,576,MAA,3144,KUL,3304,,0,320,India,Malaysia
10681,AK,576,MFM,3121,KUL,3304,,0,320,Macau,Malaysia
10700,AK,576,PNH,3034,KUL,3304,,0,320,Cambodia,Malaysia
10701,AK,576,REP,3035,KUL,3304,,0,320,Cambodia,Malaysia
10702,AK,576,RGN,3239,KUL,3304,,0,320,Burma,Malaysia
10708,AK,576,SGN,3205,KUL,3304,,0,320,Vietnam,Malaysia
10725,AK,576,TPE,2276,BKI,3269,,0,320,Taiwan,Malaysia
10726,AK,576,TRZ,3152,KUL,3304,,0,320,India,Malaysia
10731,AK,576,URT,4000,KUL,3304,,0,320,Thailand,Malaysia
10732,AK,576,VTE,3120,KUL,3304,,0,320,Laos,Malaysia
11137,AM,321,TIJ,1847,PVG,3406,,0,777,Mexico,China
11951,AT,4248,AUH,2179,SIN,3316,Y,0,332,United Arab Emirates,Singapore
12555,AY,2350,HEL,421,CKG,3393,,0,333,Finland,China
12597,AY,2350,HEL,421,PEK,3364,,0,333,Finland,China
12599,AY,2350,HEL,421,PVG,3406,,0,343,Finland,China
12602,AY,2350,HEL,421,SIN,3316,,0,343,Finland,Singapore
12616,AY,2350,HEL,421,XIY,3379,,0,333,Finland,China
12937,AZ,596,AUH,2179,CGK,3275,,0,332 77W,United Arab Emirates,Indonesia
12940,AZ,596,AUH,2179,CTU,3395,,0,332,United Arab Emirates,China
12946,AZ,596,AUH,2179,KUL,3304,,0,332,United Arab Emirates,Malaysia
12954,AZ,596,AUH,2179,PEK,3364,,0,332,United Arab Emirates,China
12956,AZ,596,AUH,2179,SIN,3316,Y,0,332,United Arab Emirates,Singapore
13223,AZ,596,FCO,1555,PVG,3406,Y,0,332,Italy,China
14189,B7,9082,KHH,2264,FOC,3385,,0,M90,Taiwan,China
14191,B7,9082,KHH,2264,HGH,3386,,0,M90,Taiwan,China
14192,B7,9082,KHH,2264,KMG,3382,,0,M90,Taiwan,China
14194,B7,9082,KHH,2264,TAO,3390,,0,M90,Taiwan,China
14201,B7,9082,RMQ,2268,CAN,3370,,0,M90,Taiwan,China
14202,B7,9082,RMQ,2268,CSX,3371,,0,M90,Taiwan,China
14203,B7,9082,RMQ,2268,HGH,3386,,0,M90,Taiwan,China
14204,B7,9082,RMQ,2268,NGB,3387,,0,M90,Taiwan,China
14205,B7,9082,RMQ,2268,NKG,3388,,0,M90,Taiwan,China
14206,B7,9082,RMQ,2268,SZX,3374,,0,M90,Taiwan,China
14207,B7,9082,RMQ,2268,XMN,3383,,0,M90,Taiwan,China
14214,B7,9082,TPE,2276,CKG,3393,,0,M90,Taiwan,China
14215,B7,9082,TPE,2276,DLC,3404,Y,0,332 321 738,Taiwan,China
14216,B7,9082,TPE,2276,FOC,3385,,0,M90,Taiwan,China
14217,B7,9082,TPE,2276,NGB,3387,Y,0,332,Taiwan,China
14218,B7,9082,TPE,2276,NKG,3388,Y,0,332 M90,Taiwan,China
14219,B7,9082,TPE,2276,SHE,4144,Y,0,321 320,Taiwan,China
14220,B7,9082,TPE,2276,SZX,3374,Y,0,74E 738,Taiwan,China
14221,B7,9082,TPE,2276,TAO,3390,Y,0,74E 738,Taiwan,China
14222,B7,9082,TPE,2276,XIY,3379,Y,0,321 738,Taiwan,China
14223,B7,9082,TPE,2276,YNZ,6393,,0,321,Taiwan,China
14224,B7,9082,TSA,2275,PVG,3406,,0,321,Taiwan,China
14225,B7,9082,TSA,2275,XMN,3383,Y,0,321,Taiwan,China
14575,BA,1355,LHR,507,CTU,3395,,0,788,United Kingdom,China
14644,BA,1355,LHR,507,PEK,3364,,0,744,United Kingdom,China
14650,BA,1355,LHR,507,PVG,3406,,0,777,United Kingdom,China
14657,BA,1355,LHR,507,SIN,3316,,0,744 777,United Kingdom,Singapore
14791,BA,1355,SYD,3361,SIN,3316,,0,777,Australia,Singapore
15205,BG,1359,DAC,3076,KUL,3304,,0,313 772 D1C 738,Bangladesh,Malaysia
15210,BG,1359,DAC,3076,SIN,3316,,0,738,Bangladesh,Singapore
15243,BI,4255,BWN,3272,BKI,3269,,0,320,Brunei,Malaysia
15245,BI,4255,BWN,3272,CGK,3275,,0,319,Brunei,Indonesia
15249,BI,4255,BWN,3272,KUL,3304,,0,319 320,Brunei,Malaysia
15251,BI,4255,BWN,3272,MNL,2397,,0,320,Brunei,Philippines
15252,BI,4255,BWN,3272,MZV,4056,,0,AT7,Brunei,Malaysia
15253,BI,4255,BWN,3272,PVG,3406,,0,320,Brunei,China
15254,BI,4255,BWN,3272,SIN,3316,,0,320,Brunei,Singapore
15255,BI,4255,BWN,3272,SUB,3928,,0,320 319,Brunei,Indonesia
15307,BK,4026,CJU,2370,CSX,3371,,0,738,South Korea,China
15308,BK,4026,CJU,2370,TSN,3368,,0,738,South Korea,China
15347,BK,4026,JGD,8979,HRB,3400,,0,YN7,#N/A,China
15348,BK,4026,JGD,8979,OHE,6943,,0,YN7,#N/A,China
15517,BR,2091,KHH,2264,CAN,3370,Y,0,M90,Taiwan,China
15518,BR,2091,KHH,2264,CGO,3375,Y,0,M90,Taiwan,China
15521,BR,2091,KHH,2264,NGB,3387,Y,0,M90,Taiwan,China
15523,BR,2091,KHH,2264,PVG,3406,,0,321,Taiwan,China
15524,BR,2091,KHH,2264,TNA,4108,Y,0,M90,Taiwan,China
15525,BR,2091,KHH,2264,TSN,3368,Y,0,M90,Taiwan,China
15557,BR,2091,TPE,2276,CAN,3370,,0,332 744,Taiwan,China
15559,BR,2091,TPE,2276,CGK,3275,,0,332,Taiwan,Indonesia
15560,BR,2091,TPE,2276,CGO,3375,,0,332 321,Taiwan,China
15562,BR,2091,TPE,2276,CTU,3395,,0,332,Taiwan,China
15563,BR,2091,TPE,2276,DPS,3940,,0,332,Taiwan,Indonesia
15567,BR,2091,TPE,2276,HET,6345,,0,321,Taiwan,China
15568,BR,2091,TPE,2276,HGH,3386,,0,332 M90 744,Taiwan,China
15571,BR,2091,TPE,2276,HRB,3400,,0,M90,Taiwan,China
15576,BR,2091,TPE,2276,KUL,3304,,0,332 321,Taiwan,Malaysia
15577,BR,2091,TPE,2276,KWL,3372,,0,M90,Taiwan,China
15580,BR,2091,TPE,2276,MNL,2397,,0,74E 321 332,Taiwan,Philippines
15583,BR,2091,TPE,2276,PEK,3364,,0,77W 744,Taiwan,China
15585,BR,2091,TPE,2276,PVG,3406,,0,744,Taiwan,China
15590,BR,2091,TPE,2276,SIN,3316,,0,77W 333,Taiwan,Singapore
15591,BR,2091,TPE,2276,SUB,3928,,0,332,Taiwan,Indonesia
15592,BR,2091,TPE,2276,TNA,4108,,0,M90,Taiwan,China
15593,BR,2091,TPE,2276,TSN,3368,,0,77W,Taiwan,China
15594,BR,2091,TPE,2276,TXN,6387,,0,M90,Taiwan,China
15599,BR,2091,TSA,2275,SHA,3391,,0,333,Taiwan,China
15880,BX,5982,PUS,2372,CEB,4206,,0,321 320,South Korea,Philippines
15881,BX,5982,PUS,2372,CSX,3371,,0,321,South Korea,China
15889,BX,5982,PUS,2372,TAO,3390,,0,734,South Korea,China
15891,BX,5982,PUS,2372,TYN,3369,,0,734,South Korea,China
15892,BX,5982,PUS,2372,WUH,3376,,0,734,South Korea,China
15893,BX,5982,PUS,2372,XIY,3379,,0,321,South Korea,China
15908,CA,751,ADD,1107,CAN,3370,,0,77W,Ethiopia,China
15909,CA,751,ADD,1107,PEK,3364,,0,77L,Ethiopia,China
15910,CA,751,AKL,2006,PVG,3406,Y,0,763 772,New Zealand,China
15915,CA,751,ARN,737,PEK,3364,,0,333,Sweden,China
15927,CA,751,BKK,3885,PEK,3364,,0,738,Thailand,China
15928,CA,751,BKK,3885,SZX,3374,Y,0,738,Thailand,China
15929,CA,751,BOM,2997,CTU,3395,,0,319,India,China
15931,CA,751,CAI,1128,CAN,3370,Y,0,773,Egypt,China
15932,CA,751,CAI,1128,PEK,3364,Y,0,330,Egypt,China
15979,CA,751,CDG,1382,PEK,3364,,0,773,France,China
15980,CA,751,CDG,1382,PVG,3406,,0,330,France,China
16018,CA,751,CJJ,6008,PEK,3364,Y,0,321,South Korea,China
16051,CA,751,CNX,3931,PEK,3364,,0,738,Thailand,China
16052,CA,751,CNX,3931,WUH,3376,,0,320,Thailand,China
16055,CA,751,CPH,609,PEK,3364,Y,0,343,Denmark,China
16063,CA,751,CTS,2287,PEK,3364,,0,738,Japan,China
16144,CA,751,DCY,9310,CTU,3395,,0,319,#N/A,China
16145,CA,751,DDG,6433,PEK,3364,,0,738,#N/A,China
16146,CA,751,DEL,3093,PEK,3364,,0,333,India,China
16168,CA,751,DQA,9845,PEK,3364,,0,738,#N/A,China
16171,CA,751,DUS,345,PEK,3364,,0,330,Germany,China
16172,CA,751,DXB,2188,PEK,3364,,0,333,United Arab Emirates,China
16174,CA,751,EWR,3494,PEK,3364,Y,0,777,United States,China
16175,CA,751,EWR,3494,PVG,3406,Y,0,777,United States,China
16176,CA,751,FCO,1555,PEK,3364,,0,330,Italy,China
16177,CA,751,FNJ,3377,PEK,3364,,0,737,North Korea,China
16188,CA,751,FRA,340,CTU,3395,,0,330,Germany,China
16189,CA,751,FRA,340,NKG,3388,Y,0,343,Germany,China
16190,CA,751,FRA,340,PEK,3364,,0,773,Germany,China
16191,CA,751,FRA,340,PVG,3406,,0,330,Germany,China
16192,CA,751,FRA,340,SHE,4144,Y,0,343,Germany,China
16194,CA,751,FUK,2305,DLC,3404,,0,738,Japan,China
16195,CA,751,FUK,2305,PVG,3406,,0,320,Japan,China
16196,CA,751,GMP,2378,PEK,3364,,0,738 333,South Korea,China
16201,CA,751,GVA,1665,PEK,3364,,0,330,Switzerland,China
16216,CA,751,HEL,421,PEK,3364,,0,333,Finland,China
16217,CA,751,HEL,421,PVG,3406,,0,343,Finland,China
16273,CA,751,HIJ,2326,DLC,3404,,0,738,Japan,China
16274,CA,751,HKG,3077,CKG,3393,,0,737,Hong Kong,China
16275,CA,751,HKG,3077,CTU,3395,,0,320,Hong Kong,China
16276,CA,751,HKG,3077,DLC,3404,,0,738,Hong Kong,China
16277,CA,751,HKG,3077,HGH,3386,Y,0,321 333 320,Hong Kong,China
16278,CA,751,HKG,3077,PEK,3364,,0,772 321 744 333 320,Hong Kong,China
16279,CA,751,HKG,3077,TSN,3368,,0,738,Hong Kong,China
16280,CA,751,HKG,3077,WUH,3376,,0,320,Hong Kong,China
16281,CA,751,HKT,3179,PEK,3364,,0,738,Thailand,China
16288,CA,751,HND,2359,PEK,3364,,0,321 330,Japan,China
16289,CA,751,HND,2359,SHA,3391,Y,0,777,Japan,China
16290,CA,751,HNL,3728,PEK,3364,,0,330,United States,China
16305,CA,751,HTA,2935,HLD,3366,,0,737,Russia,China
16311,CA,751,IAD,3714,PEK,3364,Y,0,777,United States,China
16315,CA,751,IAH,3550,PEK,3364,,0,773,United States,China
16316,CA,751,ICN,3930,CKG,3393,,0,763 321,South Korea,China
16317,CA,751,ICN,3930,CTU,3395,Y,0,321,South Korea,China
16318,CA,751,ICN,3930,DLC,3404,Y,0,321,South Korea,China
16319,CA,751,ICN,3930,HFE,3389,,0,321,South Korea,China
16320,CA,751,ICN,3930,HGH,3386,,0,321,South Korea,China
16321,CA,751,ICN,3930,PEK,3364,,0,330 738,South Korea,China
16322,CA,751,ICN,3930,TAO,3390,,0,738 321,South Korea,China
16323,CA,751,ICN,3930,TNA,4108,Y,0,738,South Korea,China
16324,CA,751,ICN,3930,TSN,3368,,0,738,South Korea,China
16325,CA,751,ICN,3930,YNJ,6414,,0,738,South Korea,China
16326,CA,751,ICN,3930,YNT,3392,,0,321,South Korea,China
16339,CA,751,IST,1701,CAN,3370,,0,330 343,Turkey,China
16340,CA,751,IST,1701,PEK,3364,,0,77W,Turkey,China
16341,CA,751,IST,1701,PVG,3406,,0,77W,Turkey,China
16350,CA,751,JFK,3797,PEK,3364,,0,773,United States,China
16351,CA,751,JGS,6428,PEK,3364,,0,738,#N/A,China
16369,CA,751,KHI,2206,CTU,3395,,0,320,Pakistan,China
16379,CA,751,KIX,3992,DLC,3404,,0,738,Japan,China
16380,CA,751,KIX,3992,HGH,3386,Y,0,737,Japan,China
16381,CA,751,KIX,3992,PEK,3364,,0,321 738,Japan,China
16382,CA,751,KIX,3992,PVG,3406,,0,320 330,Japan,China
16383,CA,751,KIX,3992,TAO,3390,Y,0,763,Japan,China
16384,CA,751,KIX,3992,TNA,4108,Y,0,738,Japan,China
16408,CA,751,KTM,3125,CTU,3395,,0,319,Nepal,China
16409,CA,751,KTM,3125,LXA,4097,,0,319 330,Nepal,China
16441,CA,751,LAX,3484,PEK,3364,,0,773,United States,China
16442,CA,751,LAX,3484,PVG,3406,Y,0,788,United States,China
16443,CA,751,LGW,502,PEK,3364,,0,330,United Kingdom,China
16444,CA,751,LHR,507,PEK,3364,,0,773,United Kingdom,China
16445,CA,751,LHR,507,PVG,3406,Y,0,346,United Kingdom,China
16469,CA,751,MAD,1229,PEK,3364,,0,330,Spain,China
16471,CA,751,MEL,3339,PVG,3406,,0,330,Australia,China
16473,CA,751,MFM,3121,CGO,3375,,0,320 319,Macau,China
16474,CA,751,MFM,3121,CKG,3393,,0,319 320,Macau,China
16475,CA,751,MFM,3121,CTU,3395,,0,321 319 320,Macau,China
16476,CA,751,MFM,3121,HFE,3389,,0,320 321,Macau,China
16477,CA,751,MFM,3121,HGH,3386,,0,321 320 319,Macau,China
16478,CA,751,MFM,3121,NGB,3387,,0,320 319,Macau,China
16479,CA,751,MFM,3121,NKG,3388,,0,321,Macau,China
16480,CA,751,MFM,3121,NNG,3373,,0,319 320 321,Macau,China
16481,CA,751,MFM,3121,PEK,3364,,0,320 321 319,Macau,China
16482,CA,751,MFM,3121,PVG,3406,,0,321,Macau,China
16483,CA,751,MFM,3121,SHA,3391,,0,321 320 319,Macau,China
16484,CA,751,MFM,3121,SHE,4144,,0,319,Macau,China
16485,CA,751,MFM,3121,TYN,3369,,0,320 319,Macau,China
16486,CA,751,MFM,3121,WUH,3376,,0,320,Macau,China
16487,CA,751,MFM,3121,XMN,3383,,0,319 321,Macau,China
16493,CA,751,MUC,346,PEK,3364,,0,330,Germany,China
16494,CA,751,MUC,346,PVG,3406,Y,0,346,Germany,China
16495,CA,751,MWX,4189,PEK,3364,Y,0,321,South Korea,China
16496,CA,751,MXP,1524,PEK,3364,,0,330,Italy,China
16497,CA,751,MXP,1524,PVG,3406,,0,330,Italy,China
16504,CA,751,NGO,3942,PEK,3364,,0,738,Japan,China
16505,CA,751,NGO,3942,PVG,3406,,0,319,Japan,China
16540,CA,751,NRT,2279,CAN,3370,Y,0,763,Japan,China
16541,CA,751,NRT,2279,CTU,3395,Y,0,763,Japan,China
16542,CA,751,NRT,2279,DLC,3404,,0,738,Japan,China
16543,CA,751,NRT,2279,HGH,3386,Y,0,737,Japan,China
16544,CA,751,NRT,2279,PEK,3364,,0,320 321 738,Japan,China
16545,CA,751,NRT,2279,PVG,3406,,0,738 321,Japan,China
16546,CA,751,NRT,2279,SHE,4144,Y,0,737,Japan,China
16547,CA,751,NRT,2279,TAO,3390,Y,0,763,Japan,China
16548,CA,751,NRT,2279,XMN,3383,Y,0,763,Japan,China
16549,CA,751,NTG,5475,CAN,3370,,0,320,#N/A,China
16550,CA,751,NTG,5475,DLC,3404,Y,0,738,#N/A,China
16551,CA,751,NTG,5475,PEK,3364,,0,738,#N/A,China
16552,CA,751,NTG,5475,SHE,4144,Y,0,738,#N/A,China
16553,CA,751,NTG,5475,SZX,3374,Y,0,738,#N/A,China
16554,CA,751,NTG,5475,TSN,3368,,0,320,#N/A,China
16555,CA,751,NTG,5475,XMN,3383,Y,0,738,#N/A,China
16556,CA,751,OKA,2384,PEK,3364,,0,738,Japan,China
16557,CA,751,ORD,3830,PEK,3364,Y,0,777,United States,China
16558,CA,751,ORD,3830,PVG,3406,Y,0,744,United States,China
16703,CA,751,PUS,2372,HGH,3386,Y,0,320,South Korea,China
16704,CA,751,PUS,2372,PEK,3364,,0,738,South Korea,China
16746,CA,751,PZI,6435,CTU,3395,,0,319,#N/A,China
16747,CA,751,REP,3035,PEK,3364,,0,737,Cambodia,China
16748,CA,751,RGN,3239,KMG,3382,,0,319,Burma,China
16749,CA,751,RGN,3239,PEK,3364,,0,738,Burma,China
16751,CA,751,SDJ,2347,PVG,3406,,0,738,Japan,China
16752,CA,751,SFO,3469,PEK,3364,,0,773,United States,China
16753,CA,751,SFO,3469,PVG,3406,Y,0,744,United States,China
16754,CA,751,SGN,3205,PEK,3364,,0,737,Vietnam,China
16797,CA,751,SVO,2985,PEK,3364,,0,777,Russia,China
16800,CA,751,SYD,3361,PEK,3364,,0,330,Australia,China
16801,CA,751,SYD,3361,PVG,3406,,0,330,Australia,China
16857,CA,751,TAE,2381,PEK,3364,,0,738,South Korea,China
16890,CA,751,TLV,1590,PEK,3364,Y,0,763,Israel,China
16921,CA,751,TPE,2276,CKG,3393,,0,M90 738,Taiwan,China
16922,CA,751,TPE,2276,CTU,3395,,0,332 330,Taiwan,China
16923,CA,751,TPE,2276,HET,6345,,0,321,Taiwan,China
16924,CA,751,TPE,2276,HGH,3386,,0,321 332 M90 744,Taiwan,China
16925,CA,751,TPE,2276,PEK,3364,,0,333 77W 744,Taiwan,China
16926,CA,751,TPE,2276,PVG,3406,,0,744 340 77W,Taiwan,China
16927,CA,751,TPE,2276,WNZ,6392,,0,319,Taiwan,China
16928,CA,751,TSA,2275,SHA,3391,,0,333 738,Taiwan,China
16929,CA,751,TSA,2275,TSN,3368,,0,738,Taiwan,China
16968,CA,751,ULN,3380,PEK,3364,,0,738,Mongolia,China
16984,CA,751,VIE,1613,PEK,3364,,0,333,Austria,China
16985,CA,751,WAW,679,PEK,3364,Y,0,788,Poland,China
17150,CA,751,YVR,156,PEK,3364,,0,330,Canada,China
17151,CA,751,YVR,156,PVG,3406,Y,0,763,Canada,China
17152,CA,751,YYZ,193,PEK,3364,Y,0,77W,Canada,China
17153,CA,751,YYZ,193,PVG,3406,Y,0,77L,Canada,China
17307,CI,1756,HKG,3077,CGK,3275,,0,333,Hong Kong,Indonesia
17319,CI,1756,KHH,2264,CKG,3393,,0,333,Taiwan,China
17321,CI,1756,KHH,2264,KHN,3384,,0,738,Taiwan,China
17323,CI,1756,KHH,2264,MNL,2397,Y,0,E90,Taiwan,Philippines
17326,CI,1756,KHH,2264,PEK,3364,,0,333,Taiwan,China
17327,CI,1756,KHH,2264,PVG,3406,,0,738 333,Taiwan,China
17329,CI,1756,KHH,2264,SIN,3316,,0,738,Taiwan,Singapore
17330,CI,1756,KHH,2264,SZX,3374,,0,333,Taiwan,China
17384,CI,1756,TPE,2276,CAN,3370,,0,744,Taiwan,China
17385,CI,1756,TPE,2276,CGK,3275,,0,343,Taiwan,Indonesia
17387,CI,1756,TPE,2276,CTU,3395,,0,744,Taiwan,China
17389,CI,1756,TPE,2276,DLC,3404,,0,333,Taiwan,China
17390,CI,1756,TPE,2276,DPS,3940,,0,333,Taiwan,Indonesia
17395,CI,1756,TPE,2276,HAK,4120,,0,738,Taiwan,China
17403,CI,1756,TPE,2276,KHN,3384,,0,333 343,Taiwan,China
17407,CI,1756,TPE,2276,KUL,3304,,0,333,Taiwan,Malaysia
17409,CI,1756,TPE,2276,MNL,2397,,0,333 738 343,Taiwan,Philippines
17413,CI,1756,TPE,2276,PEK,3364,,0,744,Taiwan,China
17414,CI,1756,TPE,2276,PEN,3308,,0,738,Taiwan,Malaysia
17417,CI,1756,TPE,2276,PVG,3406,,0,744 333,Taiwan,China
17422,CI,1756,TPE,2276,SIN,3316,,0,738 333,Taiwan,Singapore
17424,CI,1756,TPE,2276,SYX,4030,,0,738,Taiwan,China
17425,CI,1756,TPE,2276,SZX,3374,,0,744,Taiwan,China
17427,CI,1756,TPE,2276,TAO,3390,,0,744,Taiwan,China
17429,CI,1756,TPE,2276,URC,3399,,0,333,Taiwan,China
17431,CI,1756,TPE,2276,WUH,3376,,0,333,Taiwan,China
17432,CI,1756,TPE,2276,WUX,6390,Y,0,321,Taiwan,China
17433,CI,1756,TPE,2276,XIY,3379,,0,333,Taiwan,China
17437,CI,1756,TSA,2275,SHA,3391,,0,333,Taiwan,China
17710,CX,1680,BKK,3885,SIN,3316,,0,772,Thailand,Singapore
17724,CX,1680,CMB,3024,SIN,3316,,0,773,Sri Lanka,Singapore
17759,CX,1680,HKG,3077,BKI,3269,,0,321 320,Hong Kong,Malaysia
17764,CX,1680,HKG,3077,CAN,3370,,0,333 321 320,Hong Kong,China
17767,CX,1680,HKG,3077,CEB,4206,,0,333 77W 343,Hong Kong,Philippines
17768,CX,1680,HKG,3077,CGK,3275,,0,333 343 773,Hong Kong,Indonesia
17769,CX,1680,HKG,3077,CGO,3375,,0,320,Hong Kong,China
17771,CX,1680,HKG,3077,CKG,3393,,0,320 321,Hong Kong,China
17774,CX,1680,HKG,3077,CSX,3371,,0,320 321,Hong Kong,China
17776,CX,1680,HKG,3077,CTU,3395,,0,320 333 321,Hong Kong,China
17782,CX,1680,HKG,3077,DPS,3940,,0,773 744,Hong Kong,Indonesia
17786,CX,1680,HKG,3077,FOC,3385,,0,333,Hong Kong,China
17789,CX,1680,HKG,3077,HAK,4120,,0,320 321,Hong Kong,China
17791,CX,1680,HKG,3077,HGH,3386,,0,321 333 320,Hong Kong,China
17800,CX,1680,HKG,3077,KMG,3382,,0,333 320 321,Hong Kong,China
17801,CX,1680,HKG,3077,KUL,3304,,0,333 772 738 343 773,Hong Kong,Malaysia
17802,CX,1680,HKG,3077,KWL,3372,,0,320 321,Hong Kong,China
17808,CX,1680,HKG,3077,MNL,2397,,0,77W 343 744 333 772,Hong Kong,Philippines
